5401816 7395729 48.740267 37.580775
5421208 7448190 48.921211 38.291503
5355737 7440997 48.331865 38.202697
5360160 7425546 48.370007 37.993560
5355811 7456161 48.333773 38.407195
5224346 7390760 47.143830 37.558322
5351022 7363066 48.277399 37.153578
5292864 7366455 47.755337 37.217336
5285339 7474374 47.700987 38.657064
5498118 7354382 49.597372 36.984085
5421413 7303398 48.894007 36.317158
5410595 7333212 48.805547 36.727800
